path	Transcription
../resampled_audio/re_LJ031-0060.wav	dr robert n mcclelland entered at that point and assisted dr perry with the tracheotomy
../resampled_audio/re_LJ040-0167.wav	which grows as one speaks to him end quote
../resampled_audio/re_LJ044-0234.wav	$ in a wallet in his wife's room in irving
../resampled_audio/re_LJ034-0141.wav	and he said that the shots came from inside the building end quote
../resampled_audio/re_LJ029-0082.wav	several tiers of balconies surrounding the central court where the luncheon would be held and several catwalks crossing the court at each level
../resampled_audio/re_LJ007-0190.wav	next year we find the inspectors expressing their satisfaction that the full and faithful exposure which we felt it our duty to make of newgate
../resampled_audio/re_LJ018-0251.wav	he confessed himself a perjurer in having sworn to the false will and a wholesale forger having manufactured no less than ten false signatures
../resampled_audio/re_LJ023-0109.wav	the court in addition to the proper use of its judicial functions has improperly set itself up as a third house of the congress
../resampled_audio/re_LJ035-0012.wav	at about this time he heard the first shot
../resampled_audio/re_LJ016-0048.wav	a distance of eight or nine feet
../resampled_audio/re_LJ048-0072.wav	the commission does not believe that the liaison between the fbi and the secret service prior to the assassination was as effective as it should have been
../resampled_audio/re_LJ020-0090.wav	active exercise in like circumstances tempts debility and disease
../resampled_audio/re_LJ010-0077.wav	on his release he sent a challenge to lord sidmouth the home secretary and was again arrested and imprisoned
../resampled_audio/re_LJ048-0157.wav	agent lawson agreed that such a procedure would assist him and other agents in fulfilling their responsibilities as advance agents
../resampled_audio/re_LJ006-0159.wav	the prisoners declared that they did not see him oftener than twice a week
../resampled_audio/re_LJ035-0162.wav	approximately  to  seconds after oswald's lunchroom encounter with baker and truly
../resampled_audio/re_LJ021-0031.wav	some banks could not be saved but the great majority of them either through their own resources or with government aid
../resampled_audio/re_LJ046-0244.wav	prs should have investigated and been prepared to guard against it
../resampled_audio/re_LJ011-0069.wav	and that after hanging for the regulated time he was taken down and easily restored to consciousness
../resampled_audio/re_LJ049-0163.wav	the fbi which was established within the department of justice in  has had in recent years an increasingly important role to play
../resampled_audio/re_LJ012-0115.wav	was refused at the instigation of the police a few days later a frequent guest at the tavern arrived and had this same room allotted to him
../resampled_audio/re_LJ043-0099.wav	it appears that his discharge was hastened by the fact that he brought a russian language newspaper to work
../resampled_audio/re_LJ037-0157.wav	taken from oswald
../resampled_audio/re_LJ017-0034.wav	the case contained elements of much uncertainty and yet it was so essential
../resampled_audio/re_LJ002-0214.wav	was a prison for debtors and persons committed for contempt by the courts of chancery exchequer and common pleas
../resampled_audio/re_LJ044-0114.wav	he received a letter from somebody in new york some communist  probably from new york  i am not sure from where  from some communist leader and he was very happy
../resampled_audio/re_LJ009-0169.wav	within a couple of years the number of persons sentenced to death in england had fallen from four hundred and thirtyeight in 
../resampled_audio/re_LJ019-0163.wav	thus the wards which as i have said were left in complete darkness were now to be lighted with gas and after this most salutary addition
../resampled_audio/re_LJ047-0014.wav	the office of naval intelligence the fbi and the cia the information known to the fbi is summarized below
../resampled_audio/re_LJ007-0227.wav	the inspectors were not to be deterred however by any opposition from the earnest discharge of their functions and continued to report against newgate
../resampled_audio/re_LJ047-0078.wav	and hosty asked the new orleans fbi office to determine oswald's address and what he was doing
../resampled_audio/re_LJ018-0182.wav	and no more bodies were to be bought
../resampled_audio/re_LJ034-0080.wav	when he reached the first floor the west elevator  the one with the gate was not there
../resampled_audio/re_LJ014-0213.wav	dwyer found cannon bleeding profusely from a wound in the head and persuaded him to go to a doctor's
../resampled_audio/re_LJ014-0287.wav	he had been led to suppose that twelve months' imprisonment was the utmost the law could inflict and he broke down utterly under the unexpected blow
../resampled_audio/re_LJ021-0111.wav	there may be a serious question as to the wisdom of many of those devices to control production
../resampled_audio/re_LJ014-0163.wav	who wrote to the 'times' saying that he believed a sight so inconceivably awful
../resampled_audio/re_LJ016-0122.wav	he made a strong rope with several of the sheets then returning to the male yard
../resampled_audio/re_LJ016-0034.wav	in one corner of the airing yard stood a cistern at some height from the ground
../resampled_audio/re_LJ042-0158.wav	left a far mean streak of independence brought on by neglect
../resampled_audio/re_LJ005-0292.wav	in many of the smaller boroughs they are totally unfit for the confinement of human beings
../resampled_audio/re_LJ015-0136.wav	first a lawyer's clerk he then got an appointment in the peninsular and oriental company's office
../resampled_audio/re_LJ003-0347.wav	it was very desirable that there should be a more speedy removal of transports from newgate to the ships
../resampled_audio/re_LJ022-0059.wav	it is obvious that we cannot continue to create governmental deficits for that purpose year after year
../resampled_audio/re_LJ034-0153.wav	but did not do so because he felt that the assassination was quote a communist activity
../resampled_audio/re_LJ044-0080.wav	was apparently not enough to satisfy him he exaggerated in his letters to v t lee in an apparent attempt
../resampled_audio/re_LJ007-0204.wav	which has been demonstrably proved to be the fruitful source of all the abuses and irregularities which have so long disgraced newgatewhich has been demonstrably proved to be the fruitful source of all the abuses and irregularities which have so long disgraced newgate
../resampled_audio/re_LJ013-0078.wav	barber was subsequently pardoned but was not replaced on the rolls as an attorney till 
../resampled_audio/re_LJ041-0038.wav	heard what we were arguing on communism and that this boy was loudmouthed boisterous and my father asked him to leave the house and politely put him out of the house
../resampled_audio/re_LJ003-0324.wav	gaming of all sorts should be peremptorily forbidden under heavy pains and penalties
../resampled_audio/re_LJ010-0191.wav	after his arrest he thought only of the excitement his attempt had raised nothing of its atrocity
../resampled_audio/re_LJ026-0087.wav	in this way some of the radiant and kinetic energy of the sun comes to be stored up as potential energy in the starch
../resampled_audio/re_LJ020-0071.wav	one tablespoonful of butter just melted not hot
../resampled_audio/re_LJ044-0112.wav	marina oswald said that such correspondence from people he considered important meant much to oswald
../resampled_audio/re_LJ005-0270.wav	which should be paid into general prison funds and no part of them handed over to the prisoners themselves
../resampled_audio/re_LJ035-0112.wav	the west elevator was not on the fifth floor when baker and truly reached that floor
../resampled_audio/re_LJ018-0082.wav	he had yielded to an irresistible impulse to kill him
../resampled_audio/re_LJ037-0078.wav	when they heard the sound of gunfire and the screams of helen markham
../resampled_audio/re_LJ034-0193.wav	fischer and edwards did not see the man clearly enough or long enough to identify him
../resampled_audio/re_LJ033-0186.wav	one cannot estimate when prior to november  oswald made the paper bag
../resampled_audio/re_LJ012-0250.wav	on the th july 
../resampled_audio/re_LJ050-0023.wav	work is going forward
../resampled_audio/re_LJ027-0080.wav	two toes sheep four toes hog and five toes dog
../resampled_audio/re_LJ015-0301.wav	while hardwicke and atwell were in newgate awaiting trial active search was made for saward
../resampled_audio/re_LJ012-0071.wav	which presently followed and again found himself an inmate of newgate waiting trial as a receiver and a prisonbreaker
../resampled_audio/re_LJ008-0170.wav	the man needing all his care for his own life threw the child from him
../resampled_audio/re_LJ002-0097.wav	they had dustbins sewers and so forth properly disposed and the city scavenger paid periodical visits to the prison
../resampled_audio/re_LJ040-0072.wav	he was cared for principally by his mother's sister by babysitters and by his mother when she had time for him
../resampled_audio/re_LJ005-0284.wav	of more depraved and systematic criminals
../resampled_audio/re_LJ008-0167.wav	no one who fell ever rose again
../resampled_audio/re_LJ037-0108.wav	from across the street callaway yelled quote hey man what the hell is going on end quote
../resampled_audio/re_LJ018-0223.wav	in  the father died
../resampled_audio/re_LJ050-0204.wav	secret service personnel and facilities
../resampled_audio/re_LJ034-0093.wav	brennan also testified that lee harvey oswald
../resampled_audio/re_LJ004-0168.wav	the smell at one o'clock of the day was something more than can be expressed by the term disgusting
../resampled_audio/re_LJ011-0246.wav	there were weapons in the room  a long knife a heavy trapball bat and a poker
../resampled_audio/re_LJ012-0273.wav	but greenacre in his confession pretended that he and his intended had quarreled over her property or the want of it
../resampled_audio/re_LJ043-0165.wav	leaving the note and picture as he did would seem to indicate that he had considered the possibility of capture
../resampled_audio/re_LJ020-0038.wav	turn the pans once while baking moving them as gently as possible
../resampled_audio/re_LJ010-0163.wav	secure as it seemed in the affections of her loyal people freely appeared in public
../resampled_audio/re_LJ021-0050.wav	i sincerely hope that as a result
../resampled_audio/re_LJ028-0378.wav	even the shepherds ceased to graze their sheep there and the wandering arabs
../resampled_audio/re_LJ018-0358.wav	christina edmunds had resort to strychnia the same lethal drug that palmer used
../resampled_audio/re_LJ032-0125.wav	in his testimony before the commission latona stated that when he received the rifle the area where prints were visible was protected by cellophane
../resampled_audio/re_LJ013-0035.wav	while lying in newgate awaiting removal to the convict ship both prisoners made full confessions
../resampled_audio/re_LJ029-0149.wav	to control traffic arrangements were made for the deployment of foot patrolmen and motorcycle police at various positions along the route
../resampled_audio/re_LJ029-0175.wav	both dallas papers cited white house sources on september  as confirming the president's intention to visit texas on november  and 
../resampled_audio/re_LJ016-0130.wav	the first intimation of his escape was afforded by the police who informed the prison authorities next day that a rope was hanging down from the cookhouse roof
../resampled_audio/re_LJ012-0106.wav	but it was not until the autumn that they traced some of the notes stolen from the custom house to jordan and sullivan
../resampled_audio/re_LJ049-0110.wav	the governmental consequences of assassination of one of the specified officials give the united states ample power to act for its own protection
../resampled_audio/re_LJ023-0012.wav	but when almost two years later it came before the supreme court its constitutionality was upheld only by a fivetofour vote
../resampled_audio/re_LJ027-0025.wav	the facts adduced from morphology being the result of researches into the structure of adult animals and plants
../resampled_audio/re_LJ025-0091.wav	as it was current among contemporary chemists
../resampled_audio/re_LJ047-0205.wav	to potential danger quote
../resampled_audio/re_LJ043-0168.wav	he removed at least some of the pictures which had been pasted in it and saved them among his effects where they were found after the assassination
../resampled_audio/re_LJ037-0163.wav	cunningham testified that all of the bullets were mutilated one being useless for comparison purposes
../resampled_audio/re_LJ034-0020.wav	the cartons were forwarded to the fbi in washington
../resampled_audio/re_LJ048-0227.wav	according to their affidavits the drinking in no case amounted to more than three glasses of beer or one and a half mixed drinks
../resampled_audio/re_LJ014-0310.wav	pries although enjoying a high reputation in the city had long been in a bad way
../resampled_audio/re_LJ005-0202.wav	an examination of this report shows how even the most insignificant township had its jail
../resampled_audio/re_LJ048-0125.wav	the precautions taken for the president's trip were the usual safeguards employed on trips of this kind in the united states during the previous year end quote
../resampled_audio/re_LJ035-0194.wav	approximately  men worked in the warehouse and truly noticed that oswald was not among those being questioned
../resampled_audio/re_LJ028-0303.wav	i think they will believe my words and entrust me with a command of troops thou on thy part must wait
../resampled_audio/re_LJ036-0113.wav	actually oswald was under no 
../resampled_audio/re_LJ045-0213.wav	the conversation on monday november  
../resampled_audio/re_LJ039-0077.wav	well in order to achieve three hits it would not be required that a man be an exceptional shot a proficient man with this weapon yes end quote
../resampled_audio/re_LJ003-0226.wav	the rations of food were notoriously inadequate and so carelessly distributed that many were left to starve
../resampled_audio/re_LJ028-0343.wav	darius having become master of the place destroyed the wall and tore down all the gates
../resampled_audio/re_LJ032-0097.wav	expert testimony confirmed that the writing on this application was that of lee harvey oswald
../resampled_audio/re_LJ049-0130.wav	the secret service must rely in large part
../resampled_audio/re_LJ009-0166.wav	next the offenses of returning from transportation stealing postoffice letters and sacrilege were no longer punishable with death
../resampled_audio/re_LJ042-0232.wav	i have never even know a communist outside of the ones in the ussr but you can't help that end quote
../resampled_audio/re_LJ029-0083.wav	on november  sorrels told behn he believed security difficulties at the trade mart could be overcome by special precautions
../resampled_audio/re_LJ034-0199.wav	according to euins however as the man lowered his head in order to aim the rifle down elm street he appeared to have a white bald spot on his head
../resampled_audio/re_LJ003-0014.wav	quarreling among the debtors was not unfrequent blows were struck and fights often ensued
../resampled_audio/re_LJ022-0105.wav	these agencies therefore will simply be doing on a somewhat enlarged scale the same sort of things that they have been doing
../resampled_audio/re_LJ005-0131.wav	in many places too where the prisoners earned money by their work they were granted a portion of it for their own use after proper deduction for maintenance
../resampled_audio/re_LJ036-0094.wav	craig may have seen a person enter a white rambler station wagon  or  minutes after the shooting and travel west on elm street
../resampled_audio/re_LJ032-0274.wav	the rifle was kept among oswald's possessions from the time of its purchase until the day of the assassination
../resampled_audio/re_LJ037-0023.wav	another witness domingo benavides was driving a pickup truck west on th street
../resampled_audio/re_LJ007-0174.wav	should be for a number of years in undisturbed operation not only in contempt of religion and humanity
../resampled_audio/re_LJ026-0005.wav	that is the forms may possess a mouth for the ingestion of solid food and green coloring matter chlorophyll
../resampled_audio/re_LJ019-0221.wav	it was intended as far as possible that except awaiting trial no prisoner should find himself relegated to newgate
../resampled_audio/re_LJ023-0066.wav	and provide for the common defense and general welfare of the united states
../resampled_audio/re_LJ028-0494.wav	between the several sections were wide spaces where foot soldiers and charioteers might fight
../resampled_audio/re_LJ035-0081.wav	the second test followed immediately after the first
../resampled_audio/re_LJ010-0245.wav	one of the equerries the queen was untouched and at first it is said hardly realized the danger she had escaped
../resampled_audio/re_LJ012-0290.wav	while conversing with mrs brown he declared the unfortunate woman was rocking herself to and fro in a chair
../resampled_audio/re_LJ019-0155.wav	the enforcement of discipline depended upon the want of honor among thieves
../resampled_audio/re_LJ016-0030.wav	they preferred to credit it to carelessness or collusion from officers of the jail
../resampled_audio/re_LJ044-0032.wav	in which one man single handedly created publicity for his cause or for himself
../resampled_audio/re_LJ050-0064.wav	whose prior acts or statements depict propensity for violence and hatred against organized government end quote
../resampled_audio/re_LJ006-0242.wav	watkins' case referred to above is made the subject of another and a special report from the surgeon
../resampled_audio/re_LJ025-0133.wav	the reflex action of the snail is the result of the presence of a nervous system in the animal
../resampled_audio/re_LJ033-0019.wav	according to the testimony of frazier marina oswald and ruth paine it appears that oswald never returned to irving in midweek
../resampled_audio/re_LJ032-0017.wav	ownership and possession of assassination weapon
../resampled_audio/re_LJ022-0038.wav	that makes it particularly necessary for the vice president and for me to conceive of our duty toward the entire country
../resampled_audio/re_LJ028-0323.wav	the babylonians seeing a persian of such exalted rank in so grievous a plight his nose and ears cut off
../resampled_audio/re_LJ050-0167.wav	to develop coordinated and mutually compatible systems even where such coordination would not seem inconsistent
../resampled_audio/re_LJ017-0023.wav	by putting arsenic in the dumplings she had prepared for them the charge rested entirely on circumstantial evidence
../resampled_audio/re_LJ003-0118.wav	various punishments were inflicted the heaviest of which was standing in the pillory
../resampled_audio/re_LJ015-0081.wav	he conceived the idea of transferring shares bogus shares from a person who held none to any one who would buy them in the open market
../resampled_audio/re_LJ036-0111.wav	whaley's memory of the lineup is inaccurate there were four men altogether not six men in the lineup with oswald
../resampled_audio/re_LJ023-0104.wav	and two other justices agreed with him
../resampled_audio/re_LJ038-0162.wav	then he said oh i see and that was all
../resampled_audio/re_LJ044-0093.wav	and was extremely believable before this we thought the fellow could probably get quite a few members if he was really indeed serious about getting members
../resampled_audio/re_LJ019-0385.wav	mr now sir richard cross having applied himself vigorously to the task of reorganizing the whole system became convinced
../resampled_audio/re_LJ043-0143.wav	with his recently acquired rifle and pistol a copy of the march   issue of the worker
../resampled_audio/re_LJ005-0241.wav	till the whole body of the slaves were manumitted in 
../resampled_audio/re_LJ043-0130.wav	and had been seen reading a foreign newspaper end quote
../resampled_audio/re_LJ008-0091.wav	the highwayman whose exploits many in the crowd admired or emulated was cheered and bidden to die game
../resampled_audio/re_LJ005-0217.wav	without enlargement no material change in discipline or interior economy could possibly be introduced
../resampled_audio/re_LJ010-0169.wav	sometimes in the strand or the west end
../resampled_audio/re_LJ033-0001.wav	report of the president's commission on the assassination of president kennedy the warren commission report by the president's commission on the assassination of president kennedy
../resampled_audio/re_LJ002-0139.wav	under  shillings arising within the city
../resampled_audio/re_LJ013-0058.wav	joshua fletcher a surgeon and three others were charged with forging wills for the purpose of obtaining unclaimed stock in the funds
../resampled_audio/re_LJ016-0225.wav	which his predecessors were not and who were paid their wages over the gate to obviate the necessity for letting them enter
../resampled_audio/re_LJ036-0169.wav	he would have reached his destination at approximately  pm
../resampled_audio/re_LJ028-0422.wav	among the later visitors to babylon was the great niebuhr
../resampled_audio/re_LJ037-0251.wav	it seemed to her that the jacket oswald wore was darker than commission exhibit no 
../resampled_audio/re_LJ023-0041.wav	it is a quiet crisis there are no lines of depositors outside closed banks
../resampled_audio/re_LJ035-0196.wav	the address listed was for the paine home in irving
../resampled_audio/re_LJ011-0214.wav	they were tried in march of the following year edward wakefield having apparently given himself up
../resampled_audio/re_LJ015-0214.wav	at the other side of the channel the french railway authorities took charge
../resampled_audio/re_LJ016-0309.wav	some of the judges would have retained the public spectacle the ordinary of newgate was not certain that public executions were not the best
../resampled_audio/re_LJ031-0124.wav	was cleansed and closed with sutures but a small metallic fragment remained in the governor's leg
../resampled_audio/re_LJ045-0250.wav	there emerged a man capable of assassinating president kennedy
../resampled_audio/re_LJ002-0161.wav	these surely i thought says mr neild were bad enough but it was not so end quote
../resampled_audio/re_LJ040-0055.wav	the discussion below will describe the events known to the commission which most clearly reveals the formation and nature of oswald's character
../resampled_audio/re_LJ042-0140.wav	she said that quote immediately after coming to the united states lee changed i did not know him as such a man in russia end quote
../resampled_audio/re_LJ015-0137.wav	afterwards he set up as an insurance broker on his own account but presently failed
../resampled_audio/re_LJ015-0241.wav	opened it took out and broke into the bullion box removed the gold substituted the shot from a carpet bag
../resampled_audio/re_LJ043-0121.wav	a placement interviewer of the louisiana department of labor
../resampled_audio/re_LJ005-0162.wav	it did not peremptorily insist too often the letter of the law was observed but not its spirit
../resampled_audio/re_LJ041-0169.wav	and on how angry it made him to which thornley replied quote well comes the revolution you will change all that end quote
../resampled_audio/re_LJ047-0126.wav	we would handle it in due course in accord with the whole context of the investigation end quote
../resampled_audio/re_LJ017-0168.wav	but a long public discussion followed and in consequence he was reprieved
../resampled_audio/re_LJ028-0144.wav	fifty royal cubits in width and two hundred in height
../resampled_audio/re_LJ028-0136.wav	of all the ancient descriptions of the famous walls and the city they protected that of herodotus is the fullest
../resampled_audio/re_LJ036-0101.wav	he was taken to the lineup room where according to whaley five young teenagers all handcuffed together were displayed with oswald
../resampled_audio/re_LJ048-0163.wav	it has not been the practice of the secret service to make surveys or checks of buildings along the route of a presidential motorcade
../resampled_audio/re_LJ030-0248.wav	clifton c carter riding in the vice president's followup car a short distance behind
../resampled_audio/re_LJ009-0014.wav	it cannot be denied however that the ordinary's treatment was somewhat unfeeling and in proof thereof
../resampled_audio/re_LJ041-0141.wav	oswald could have shot the governor as the car approached the depository or as it was making the turn onto elm street
../resampled_audio/re_LJ048-0256.wav	as a result of the investigation he ordered he was satisfied that each of the agents performed his duties in an entirely satisfactory manner
../resampled_audio/re_LJ040-0144.wav	potentially dangerous that quote his outlook on life had strongly paranoid overtones end quote or that he should be institutionalized
../resampled_audio/re_LJ011-0210.wav	mr william wakefield was arrested at dover conveyed to chester and committed to lancaster jail for trial at the next assizes
../resampled_audio/re_LJ012-0010.wav	both having been recognized by the clergyman who had performed the ceremony and the assault had been committed to secure the money
../resampled_audio/re_LJ019-0112.wav	such excellent returns might be counted upon that a margin of profit would be left after the cost of the prisons had been defrayed
../resampled_audio/re_LJ013-0103.wav	at halifax forrester learnt that the men he wanted had gone on to boston thence to buffalo and canada and back to boston
../resampled_audio/re_LJ036-0095.wav	but the commission concluded that this man was not lee harvey oswald
../resampled_audio/re_LJ002-0239.wav	also for prisoners committed by the admiralty court
../resampled_audio/re_LJ028-0294.wav	no stranger's hands have wrought this work on me but my own only
../resampled_audio/re_LJ043-0059.wav	while it does not appear that he established any new relationships as a result of his investigation he did obtain a large picture of his father
../resampled_audio/re_LJ029-0031.wav	then we had the time and i withdrew my objections to a motorcade end quote
../resampled_audio/re_LJ028-0199.wav	there suddenly appeared upon the wall an armless hand
../resampled_audio/re_LJ030-0097.wav	remainder of motorcade
../resampled_audio/re_LJ028-0137.wav	perhaps herodotus had never been in babylon
../resampled_audio/re_LJ017-0123.wav	there was not much reserve about him when there
../resampled_audio/re_LJ025-0027.wav	and its appurtenances must needs vary according to the nature of the aliment and the operations which it has to undergo
../resampled_audio/re_LJ048-0001.wav	report of the president's commission on the assassination of president kennedy the warren commission report by the president's commission on the assassination of president kennedy
../resampled_audio/re_LJ039-0005.wav	richard m nixon incident
../resampled_audio/re_LJ041-0103.wav	oswald once told powers that he didn't care if he returned to the united states at all
../resampled_audio/re_LJ046-0180.wav	prs also maintains an album of photographs and descriptions of about  to  individuals who are regarded as clear risks to the president
../resampled_audio/re_LJ025-0037.wav	while in plants nitrogen is only accidentally joined with the three other fundamental constituents of organic beings
../resampled_audio/re_LJ026-0155.wav	and later is absorbed from the blood and lymph by all the living cells
../resampled_audio/re_LJ048-0188.wav	these substitute measures were of limited value agent lawson was unable to state whether he had actually instructed
../resampled_audio/re_LJ002-0173.wav	the lad was proved to be of good character and the son of respectable parents
../resampled_audio/re_LJ015-0111.wav	then accompanied by a lady not mrs robson he took steamer and started for copenhagen
../resampled_audio/re_LJ002-0174.wav	mr buxton's friends at once paid the forty shillings and the boy was released
../resampled_audio/re_LJ047-0219.wav	quote mr shanklin advised us among other things
../resampled_audio/re_LJ002-0209.wav	how to make most profit out of the wretched denizens of the jail was the marshal's only care he got a rent for the coffeehouse and the bakehouse
../resampled_audio/re_LJ010-0206.wav	the officers of the society were to be known only by factitious names
../resampled_audio/re_LJ039-0247.wav	 attempted in april  to kill maj gen edwin a walker and 
../resampled_audio/re_LJ002-0189.wav	no fixed rates or rules governed the hiring out of rooms or parts of a room and all sorts of imposition was practiced
../resampled_audio/re_LJ014-0079.wav	and which he mistook for a drain and that while he was speaking to her she put the muzzle of a pistol close to the back of his head and shot him down
../resampled_audio/re_LJ018-0294.wav	all of which were discounted to the value of 
../resampled_audio/re_LJ040-0085.wav	john pic however did not think her position was worse than that of many other people
../resampled_audio/re_LJ020-0096.wav	before beginning operations downstairs eat a halfslice of dry bread or a biscuit
../resampled_audio/re_LJ005-0258.wav	embodying recommendations which may be said to have formed the basis of modern prison management
../resampled_audio/re_LJ048-0252.wav	three of these agents occupied positions on the running boards of the car and the fourth was seated in the car
../resampled_audio/re_LJ017-0130.wav	to the last therefore he played the part of a man wrongfully convicted and did not abandon hope
../resampled_audio/re_LJ044-0131.wav	oswald had fallen on difficult times
../resampled_audio/re_LJ050-0045.wav	and of the advanced research projects agency of the department of defense
../resampled_audio/re_LJ036-0166.wav	is three to four short blocks south of lamar and elm if oswald left the bus at  pm
../resampled_audio/re_LJ013-0061.wav	who was the possessor of two separate sums in consols neglected through strange carelessness on her own part and that of her friends
../resampled_audio/re_LJ034-0055.wav	was probably made within a day or a day and a half of the examination on november 
../resampled_audio/re_LJ031-0203.wav	mrs kennedy and the attorney general
../resampled_audio/re_LJ039-0241.wav	owned and possessed the rifle used to kill president kennedy and wound governor connally
../resampled_audio/re_LJ021-0070.wav	employed workers have not by any means all enjoyed a return to the earnings of prosperous times
../resampled_audio/re_LJ021-0104.wav	let it be remembered that so far as possible consistent with the immediate public interest of this past year
../resampled_audio/re_LJ047-0009.wav	who interviewed oswald after his return from the soviet union and prior to november  
../resampled_audio/re_LJ022-0155.wav	power production in this country is virtually back to the  peak
../resampled_audio/re_LJ006-0094.wav	sometimes two mats were allotted to three sleepers sometimes four slept under the same bedding and left their mats unoccupied
../resampled_audio/re_LJ042-0204.wav	but in servile conformity to the wishes of the soviet union and in anticipation of soviet russia's complete domination of the american continent
../resampled_audio/re_LJ043-0123.wav	he consulted with his supervisor and quote it was determined that we should not undertake to furnish employment references for him end quote
../resampled_audio/re_LJ048-0167.wav	buildings are not checked either by secret service agents or by any other law enforcement officers at the request of the secret service
../resampled_audio/re_LJ048-0177.wav	that such a procedure would not be consistent with the nature and purpose of the motorcade to let the people see their president and to welcome him to their city
../resampled_audio/re_LJ022-0138.wav	it has under consideration many measures which provide for the rounding out of the program of economic and social reconstruction
../resampled_audio/re_LJ016-0439.wav	often the convicts give way to despair they are too closely watched to be allowed to do themselves much mischief or suicides would probably be more frequent
../resampled_audio/re_LJ003-0227.wav	so unjust and unequal was the system that the allowance to convicted criminals was better than that of the innocent debtor
../resampled_audio/re_LJ043-0080.wav	with  percent of the people taking it who score less than 
../resampled_audio/re_LJ042-0167.wav	there can be no mediation between those systems as they exist today and that person
../resampled_audio/re_LJ019-0358.wav	with those in which there was no separation no proper enforcement of hard labor no chapel infirmary and so forth
../resampled_audio/re_LJ021-0047.wav	the country now enjoys the safety of bank savings under the new banking laws
../resampled_audio/re_LJ032-0236.wav	by checking the actual mailing dates of these issues and the time it usually takes to effect delivery to dallas
../resampled_audio/re_LJ001-0029.wav	but though on the whole except in italy gothic letter was most often used
../resampled_audio/re_LJ038-0116.wav	when captain fritz asked him why he carried the revolver he answered quote well you know about a pistol i just carried it end quote
../resampled_audio/re_LJ014-0201.wav	after sentence the newgate officers who had special charge of him noticed that he slept well and ate well enjoying all his meals
../resampled_audio/re_LJ008-0296.wav	the time of the arrival of this report was generally known at newgate
../resampled_audio/re_LJ001-0182.wav	the books so ornamented are amongst the most delightful works of art that have ever been produced
../resampled_audio/re_LJ027-0099.wav	another striking class of the facts of morphology which admit of scientific explanation only along the line of homology
../resampled_audio/re_LJ020-0021.wav	into a hollow like a crater in the middle of the flour empty your spongebowl and work the flour down into it
../resampled_audio/re_LJ047-0055.wav	it does not preclude the agent in charge of the case from reopening it if he feels that further work should be done
../resampled_audio/re_LJ050-0194.wav	and should not be relied upon to the detriment of the imaginative application of judgment in special cases
../resampled_audio/re_LJ013-0131.wav	ashley was arrested as he left the shop the spoons were impounded and it was found that the club monogram had been erased from them
../resampled_audio/re_LJ025-0078.wav	not only ready cooked but ready digested and the alimentary canal become superfluous has disappeared and again
../resampled_audio/re_LJ011-0128.wav	maynard was convicted of uttering the forged document jones of being an accessory the third prisoner was acquitted
../resampled_audio/re_LJ050-0133.wav	in his testimony secretary of the treasury c douglas dillon informed the commission
../resampled_audio/re_LJ037-0246.wav	the blue jacket was found in the texas school book depository and was identified by marina oswald as her husband's
../resampled_audio/re_LJ008-0281.wav	they found at newgate under disgraceful conditions as already described
../resampled_audio/re_LJ024-0095.wav	then would come the long course of ratification by threefourths of all the states
../resampled_audio/re_LJ025-0169.wav	the bean has been able to perform this great chemical feat by the help of its green coloring matter or chlorophyll
../resampled_audio/re_LJ017-0223.wav	the mutiny was organized with great secrecy and broke out most unexpectedly in the middle of the night
../resampled_audio/re_LJ009-0002.wav	it is satisfactory to be able to record that some consideration was shown the capital convict actually awaiting execution
../resampled_audio/re_LJ003-0028.wav	and no doubt made the meat also pay toll
../resampled_audio/re_LJ046-0065.wav	and allow them to see him and discuss if possible the views of the world as he sees it the problems of the country as he sees them
../resampled_audio/re_LJ022-0190.wav	these measures i have mentioned are in large part the program which under my constitutional duty i have recommended to the congress
../resampled_audio/re_LJ039-0207.wav	although all of the shots were a few inches high and to the right of the target
../resampled_audio/re_LJ013-0150.wav	the moment it was discovered that the diamonds had disappeared the affair was taken up by the police
../resampled_audio/re_LJ036-0156.wav	he was in error however
../resampled_audio/re_LJ038-0294.wav	he indicated that he wanted more people in the vicinity at the time of the attempt so that his arrival and departure would not attract great attention
../resampled_audio/re_LJ018-0269.wav	from an assistant of loudon and ryder's the jewelers in bond street the trick was an old one
../resampled_audio/re_LJ009-0057.wav	already he is half dead
../resampled_audio/re_LJ011-0117.wav	devoted its efforts first to a mitigation of the forgery statute but could not immediately accomplish much
../resampled_audio/re_LJ010-0075.wav	he married again and came to london where he soon became notorious as a reckless gambler and a politician holding the most extreme views
../resampled_audio/re_LJ030-0044.wav	motorcycles  next came four to six motorcycle policemen whose main purpose was to keep the crowd back
../resampled_audio/re_LJ028-0476.wav	the entire width of this inner defense was about fiftyfive feet its height is uncertain
../resampled_audio/re_LJ016-0414.wav	rumour even went so far as to assert that among the spectators were several women disguised in male habiliments
../resampled_audio/re_LJ042-0225.wav	as a mark of discuss and protest against american political policies in foreign countries my personal sign of discontent
../resampled_audio/re_LJ011-0114.wav	to which he seemed fondly attached should be used to bandage his eyes which request was readily granted
../resampled_audio/re_LJ037-0135.wav	russell confirmed this statement in a sworn affidavit for the commission
../resampled_audio/re_LJ001-0125.wav	this is the narrowing of the modern letters
../resampled_audio/re_LJ039-0188.wav	hit the target twice within a span of  and  seconds
../resampled_audio/re_LJ044-0154.wav	she wrote in her letter of july 
../resampled_audio/re_LJ011-0217.wav	mr justice bayley in summing up
